row ID,row m/z,row retention time,6110_U4_C18POS_start-10.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC7_C18POS_25_1.mzML Peak height,
5792,502.3363788905828,5.7275805,0,0,0,0,0,0,1362.8151,0,0,0,0,0,0,30505.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237.2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416.822,0,0,0,1397.6735,0,1336.4404,
5801,254.17550720585237,5.758913,2496.206,3049.4639,3281.6265,2801.2642,3780.1877,2960.0369,2640.5088,2257.4482,2908.889,3161.634,3071.128,2705.0073,2499.4402,3194.458,3769.4397,2380.1177,2673.121,2972.2273,2846.7358,2858.9968,3603.2485,3172.1487,3738.9055,3226.0574,2584.1406,2536.7483,3675.1074,3189.4028,2187.7249,3266.6604,2947.7822,3276.477,2708.9167,3439.304,3640.951,2031.1299,2583.0,2432.6184,2976.8796,3489.0676,2674.6333,3080.8784,3544.0273,2341.5737,2473.5405,2259.4233,2287.2812,2540.8801,3664.0315,4127.397,3443.1782,3093.9353,2982.1633,3109.2593,2820.255,3218.5205,2849.8618,3952.0027,34814.94,
5802,401.21648596221945,5.7435603,9921.918,10386.951,8368.477,7547.281,8321.814,7074.405,10766.235,9431.878,9485.428,11461.838,9866.049,8532.033,11998.136,7940.65,11461.662,9676.56,10944.207,11479.922,11052.281,7107.218,10784.351,9450.334,9223.87,7985.001,7509.3184,9214.88,14024.974,7707.337,9771.856,7594.6,9204.525,12288.273,7373.4023,11163.044,10799.166,9309.312,10718.226,9175.829,12994.786,20815.7,9201.152,11221.846,10904.307,8136.8403,17339.34,10752.254,9180.982,11067.628,9737.294,9726.761,9103.048,8986.107,8364.884,8894.421,8129.9053,11648.117,11056.552,11258.017,203533.08,
5815,318.1342347503761,5.7006903,3377.452,6304.708,2564.5168,18151.428,9349.834,3011.0007,4628.426,1319.8049,6573.48,3394.0078,2627.2666,1767.2958,3202.9033,4425.1235,2751.771,3213.9617,1831.4542,3101.8767,19334.809,12098.763,3405.7173,4832.842,2494.2188,1384.257,6258.453,19777.629,3117.8118,1339.1418,2408.1572,1890.759,2058.6636,1566.5588,3024.5803,2696.44,3035.335,1993.61,1066.3125,5091.9414,9353.541,3363.668,0,2542.2065,2000.3823,1661.0028,2447.6042,4793.603,1370.0879,4370.4624,0,0,0,3878.0867,4403.557,4040.0315,4956.0547,3541.4106,4915.095,4125.9766,4042.414,
5817,471.21959947050374,5.7824593,2500.9614,3578.7136,4520.3677,3651.8276,3627.206,4002.2883,4236.9536,3801.8232,4213.318,3770.9604,5251.777,3260.9014,5414.8726,4729.188,3602.2017,4254.121,4093.5723,3291.6172,3648.2327,2398.4236,3606.497,4395.564,3540.1748,3856.8074,3387.8533,4008.3518,3928.1921,3386.943,3399.5352,4227.5522,3460.994,2996.5457,3541.205,4009.7068,4687.3384,4689.8853,3448.8105,3990.653,2995.2021,2276.251,4984.875,3489.3606,3048.6912,3231.216,3428.8445,2755.8752,2588.697,2980.514,5333.0986,5391.636,5278.148,3892.9846,3800.6194,3868.9758,3603.761,3265.983,4310.3623,3229.7756,47526.89,
5826,338.23231946773467,5.7281566,90115.01,31803.861,18868.385,26083.977,50325.69,18966.594,9565.94,12878.592,38751.38,23489.621,24230.703,19512.348,21868.51,17395.838,40274.94,21756.402,26795.584,15565.187,62734.113,151325.52,30065.104,31825.979,9867.002,14145.017,19112.162,39814.523,17966.86,19950.506,41343.02,25443.297,55304.79,29886.79,15325.846,14218.717,67116.96,10926.252,16427.686,41307.77,24530.285,48649.715,12556.083,12289.094,34923.4,25475.607,20701.303,83457.555,22335.033,19960.854,1094.2443,0,0,32994.02,30632.898,31704.107,32028.049,35569.75,37326.94,31982.002,22755.793,
5828,431.22723253579034,5.8220205,8594.228,13313.963,13187.028,8506.003,12439.564,13644.453,11805.715,15326.793,12414.566,9840.588,11619.425,11062.213,14002.034,9192.899,9041.927,9895.445,10627.738,9646.668,10424.735,6954.2583,9900.074,10676.382,9355.173,9410.006,11242.784,14214.427,10789.656,12304.48,10182.083,11086.949,9602.677,8252.125,8603.876,11551.784,13498.428,11558.964,9589.919,9427.206,12047.814,8054.879,9928.061,10955.353,9780.902,11008.332,10855.3125,10989.4,13623.902,13608.734,9669.707,10861.665,10211.153,9461.632,11924.066,9815.354,13997.693,10201.691,12998.929,10447.977,194536.2,
5846,189.12422859169357,5.762337,67642.98,2140.8936,0,0,0,116326.56,0,0,0,0,0,0,0,0,1330.2794,48069.49,0,0,0,0,1501.7487,2059.2004,0,0,1206.6268,0,0,1228.0005,0,0,0,0,0,0,0,0,0,4101.966,1059.0848,0,0,1273.3583,0,5764.2915,1240.6176,0,0,1846.0171,0,0,0,5824.131,7166.9023,10066.721,6733.863,6598.268,5137.066,7146.217,4043.9402,
5847,201.04660142492176,5.7646947,55853.406,2745.6357,0,0,0,99632.21,0,0,0,0,0,0,0,0,0,36229.16,0,0,0,0,0,1810.5912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638.174,0,0,0,0,0,4160.275,0,0,0,0,0,0,0,6385.9688,4693.2207,5208.7646,5534.9473,7207.5796,6303.269,4994.6797,2739.0095,
5851,391.15979645093313,5.7638206,153843.73,3800.4756,0,0,0,227027.95,0,0,0,0,0,0,0,0,0,139721.2,0,0,0,0,0,5343.021,0,0,0,0,0,0,0,651.2903,0,0,0,0,932.03,0,0,6510.044,844.0891,0,0,0,0,19412.65,0,0,0,0,0,0,0,19277.666,21297.838,20680.39,20462.346,19911.594,23946.355,18246.33,15103.912,
5854,389.1623154676319,5.763691,427806.8,10724.04,0,1377.1309,0,701038.06,0,0,0,1282.0837,729.96,0,0,0,0,372973.1,610.875,0,662.7578,0,0,12143.989,0,0,0,0,0,0,732.02246,0,0,0,0,0,0,0,0,20342.902,838.8857,0,1373.3645,0,0,45968.445,0,0,0,663.05115,0,0,0,51774.22,55754.664,57305.566,54614.36,55529.535,69401.54,54824.67,38541.434,
5858,277.14312096347334,5.748456,4882.979,3709.975,4633.117,3528.7263,5743.033,3185.183,4994.688,4359.3086,3273.0322,2843.3062,4481.803,5129.0137,3513.5151,4384.074,5169.9414,3452.7805,3143.0896,2760.1653,3501.687,2555.6755,3861.6538,4000.544,4791.3486,3072.6802,3415.1448,3147.0632,4629.0044,4278.866,4494.014,6045.0273,8846.0,7247.1787,5918.19,21488.977,2941.6106,22938.467,3106.3801,2872.5994,6323.5874,3781.0916,2958.2043,6087.2026,3838.2563,6111.336,11727.477,3527.1804,5473.098,4264.1963,2199.5151,1851.9742,1721.3441,6065.39,5218.819,4937.5576,5373.4155,5880.465,4946.4478,4936.0435,7529.005,
5861,450.21324321263756,5.7606306,1092.526,0,0,897.96045,1355.8651,722.1607,0,0,789.6676,0,825.27655,892.44476,0,0,0,930.7524,0,670.2803,893.4128,0,0,629.7714,958.0166,151650.36,0,0,747.30475,1049.8002,687.81146,1018.28656,790.7638,854.0486,1282.659,1060.6693,100313.39,1392.7024,132702.89,888.7463,1296.5098,940.63324,39792.715,0,843.3768,0,1103.887,652.04285,868.0557,1159.2307,1298.8406,0,0,9611.851,9804.263,7855.1514,11772.333,10846.965,11568.05,7835.044,8158.16,
5863,518.295204661116,5.7852855,5947.341,4900.4575,5756.52,2211.261,4648.017,4971.1973,3238.369,2893.281,2641.8018,3732.3757,12096.295,3465.61,4031.4895,1590.5314,6093.2456,8679.66,11598.332,4773.6274,2991.5364,4876.4194,7634.208,12027.004,5932.428,9442.495,2435.3403,2908.569,3802.6938,4280.6416,3020.0981,7191.465,9358.742,2949.6697,9321.106,8173.0195,8782.205,6373.195,7067.445,3521.8943,5004.012,40458.08,3496.7385,7193.5894,8987.267,2908.8545,4153.0005,8808.599,3757.044,4532.481,1618.5632,1561.978,1702.6779,4984.449,4959.405,4892.001,4468.748,4558.7,5019.116,5470.368,6784.8774,
5865,466.26409726371645,5.851878,5854.9795,7290.026,8073.5806,7802.994,7240.909,8359.423,7063.117,9260.04,8801.724,9700.854,9257.638,6847.9233,7892.5474,7491.0693,9192.974,9160.442,8092.428,9001.184,9077.428,6787.2944,7880.9307,8653.905,7197.5557,7819.2876,5810.3535,6923.3516,8443.286,9745.045,8685.053,8974.106,7327.6104,6799.001,6982.015,7923.3843,9028.495,9172.235,6895.873,8773.215,8878.292,10905.896,8643.189,6340.212,8416.087,7581.224,7293.7925,6201.9097,8726.202,8991.819,5552.9185,6467.8574,5964.5513,7994.05,8454.952,8716.787,8627.625,9027.802,10334.773,6725.7603,86294.57,
5871,256.1684791026076,5.7608232,0,0,849.79175,0,593.125,746.04596,1232.338,1486.1179,674.0168,0,915.57947,1490.2305,813.6876,0,1247.9454,0,647.0,0,0,943.64,0,0,1323.7814,8748.561,1251.3895,0,838.9184,0,1138.5859,943.2394,996.3238,1165.0651,0,918.3536,5207.596,0,8460.318,0,1256.1511,767.91797,4696.7734,1152.5952,0,0,600.56006,1011.36395,0,930.8644,0,0,0,1922.9149,1048.8418,1410.6068,0,0,1301.6472,0,2013.4111,
5879,441.2090948599999,5.7994127,5212.338,4295.3145,5347.2383,5715.04,5595.81,3772.925,4532.226,5539.939,6337.917,8385.005,6398.467,4759.445,10871.537,4997.2827,4632.74,5564.954,6465.0796,5191.7754,5961.827,4461.419,5590.595,4292.47,4820.45,10822.001,4615.4585,6368.0303,7149.1963,4397.227,5450.531,4862.4194,5091.1865,6622.8696,6015.152,5710.0244,8055.1978,5756.7754,9510.99,4418.5005,14188.623,25021.48,9338.634,5585.8013,6519.6353,4856.041,5781.483,6071.364,4850.8525,10580.287,3325.9688,3334.7302,3214.8923,5683.754,6873.225,6115.441,5234.584,6686.348,7157.157,5917.9204,17105.205,
5890,316.24794181095666,5.8354893,80026.62,19261.713,30383.129,13383.751,55205.742,35140.348,13332.82,35850.55,55628.848,17058.924,26192.965,22111.596,14674.669,17773.57,51587.12,19891.592,15918.117,11140.883,22139.766,45355.695,34479.973,21067.643,37215.14,23230.957,14857.739,26864.145,21864.045,23364.85,36426.062,36656.977,73468.4,22156.238,33400.08,25051.744,179163.27,34019.01,24591.26,21850.568,25642.572,17982.062,18440.34,20760.746,48324.395,27282.197,39806.19,56188.75,76996.17,29022.09,2223.5713,1913.9375,1953.1044,35620.426,34092.44,35969.344,33465.76,35313.77,39029.953,34861.324,25251.0,
5892,237.14843910550755,5.7716293,39893.656,9697.468,13550.557,11314.178,13257.786,16724.62,11421.695,10543.884,10198.116,14171.335,11487.834,12794.437,20450.209,10872.136,13192.931,30257.97,16309.705,17248.477,12389.936,15972.64,13511.186,11467.127,27749.928,8915.667,9497.388,12206.387,18157.732,11393.723,14129.202,11430.589,16193.03,11737.114,18657.416,12328.444,12117.314,12337.458,11751.891,10150.693,16146.025,39837.996,9104.513,13083.837,16226.2,11941.873,13232.431,26143.63,11930.662,17576.574,7778.3506,6511.9844,7396.2666,13422.737,15758.036,14739.968,12858.8955,17691.799,14368.032,16992.281,58994.95,
5898,257.1565770217852,5.8043456,20553.738,16179.045,6138.6963,6935.2163,9639.605,18653.41,9531.878,6204.0244,10207.924,6542.095,14909.359,13189.804,12105.529,10767.285,8503.475,15958.781,14366.042,11559.474,14784.78,41445.44,10164.479,13203.283,11286.646,12452.235,8943.162,28530.232,15104.778,12629.085,12402.981,9528.948,18244.918,12500.909,9343.536,7960.097,12147.619,10793.264,9613.112,8182.3037,22852.25,28582.857,2700.247,9681.535,14524.87,12529.828,11196.88,22802.035,14228.997,15394.028,681.0,893.49115,0,12176.709,13406.402,12666.721,14340.064,14090.91,15040.63,11805.285,13973.228,
5900,274.18331057633907,5.810445,105118.68,84189.45,32039.299,36665.81,48718.332,85743.42,47720.184,30236.537,36853.695,36409.652,88398.414,57880.203,58560.65,45775.938,46508.695,69659.4,72513.44,50512.95,65476.08,225474.23,43386.3,56547.51,52903.254,61206.137,44503.3,147943.17,72885.266,66651.86,50127.76,39234.93,75320.305,51450.773,43378.996,36701.01,66183.54,45030.07,44615.08,37868.55,128055.69,151562.72,12156.0,48885.465,76538.086,48087.336,57651.3,152986.31,61695.45,64682.89,838.4466,0,0,63699.766,60480.43,63530.523,68745.555,61337.24,74412.96,66695.14,52151.234,
5902,224.12805787126652,5.8055363,51033.58,44790.97,25235.85,29155.1,34656.508,36557.78,32375.482,26839.508,30745.48,33287.406,36296.05,22144.102,35552.875,31563.227,30247.812,46039.32,50591.73,42603.973,30490.164,51949.47,31922.855,35358.082,27271.166,30260.982,29052.607,33652.24,30156.443,24568.393,34207.902,30148.953,36850.082,25436.877,29655.77,30889.766,32702.402,23681.445,31947.865,33585.023,52175.945,48587.477,22233.479,31368.361,37836.254,43164.586,33927.33,59535.254,32714.67,33674.16,22609.07,23036.062,22530.006,34062.91,34898.332,33548.746,35991.746,35260.05,37808.7,36510.766,19809.406,
5903,358.25886687263426,5.812223,311885.06,317907.0,128445.15,239970.5,130919.16,219727.0,186458.64,79744.01,125707.27,408588.84,138476.66,221195.39,172435.6,125490.875,175715.25,448167.75,247821.23,147252.56,321920.03,433399.6,209553.55,188710.38,356910.97,119848.1,236269.95,263309.6,236319.5,120150.14,159525.7,162540.45,257178.05,202800.83,157261.8,140201.47,216348.98,174811.97,87004.62,460144.12,326938.56,735135.75,57231.46,206567.36,228416.77,89869.91,263863.16,735287.44,213992.75,356147.3,1795.1554,1815.1064,1495.2688,230454.1,240132.86,244081.6,234744.7,239205.16,281783.12,235843.53,177365.8,
5904,358.29712766105655,5.811654,15947.705,16172.891,4773.644,11384.676,4985.004,9445.351,8321.633,2960.2856,4640.4434,19971.322,5695.8125,10015.864,6888.19,4429.5635,7195.362,22888.922,11430.952,5543.614,16740.83,21650.842,9732.108,7358.9087,19526.271,4341.8657,10770.102,13029.542,10691.558,4295.453,6042.047,6121.3066,11886.186,9241.272,6011.227,5103.203,10157.702,6723.9155,3301.6008,23284.822,16600.684,39120.027,2430.8313,9533.675,9955.661,3257.2957,12629.946,37482.473,9572.255,17069.447,0,1658.6746,0,9519.976,11243.395,11770.468,11431.6875,10773.273,14074.383,10343.024,6951.0156,
5908,359.26188672874514,5.8115883,80911.42,74873.78,29542.145,54192.895,25772.979,46419.84,45838.83,18231.701,27070.764,94595.34,34385.77,51794.684,41531.477,29039.271,39861.445,99012.36,57510.37,34606.49,71748.99,94550.13,50420.72,39537.613,86394.94,28234.328,49983.336,63727.086,55740.418,28560.256,38489.33,39034.13,65681.7,45216.36,36856.402,35860.836,49768.043,42121.7,22579.686,113752.43,81337.734,175838.4,15164.04,50764.105,53830.418,24300.578,59831.68,178005.03,46289.76,79539.65,0,985.2196,1187.2518,50641.05,57331.14,58876.805,53284.008,57216.95,64260.637,53932.89,37741.82,
5910,350.2324489349257,5.809673,6105.011,1280.4391,1632.7908,1224.7313,1851.5153,1587.1718,970.2857,277034.16,2320.721,3254.5364,1016.1606,7075.135,1831.7042,984.84503,793.1799,3117.9453,1505.72,1102.2703,1653.2487,1888.3557,5697.916,10728.678,1403.6201,5749.2705,1675.5392,1470.4089,1606.7286,20750.31,1877.8053,1800.5547,1276.7488,42060.7,2203.1187,4981.6934,5888.361,943.76117,3779.115,1424.8873,4088.4114,1279.2758,1791.7064,1142.8931,3677.3643,2970.7942,1709.066,1685.2404,325324.44,2923.1094,0,629.0,976.12555,21648.924,20324.303,20680.148,20037.469,20339.832,25021.047,19265.855,14488.7705,
5914,439.35255560322594,5.822019,14860.8,26304.465,34507.004,25290.371,32371.443,26539.797,32707.35,29734.338,29789.777,26720.832,37496.133,27982.777,26486.838,29708.158,30089.422,26307.924,32317.602,28599.807,28707.76,17905.355,26711.783,37605.992,38088.56,37302.504,30453.834,29074.08,18997.053,42508.03,37680.04,33748.36,33721.027,38361.715,30754.83,24696.75,41875.707,26124.23,30219.504,29881.684,26407.969,25390.418,35419.742,30300.34,38091.21,30983.64,43087.617,25764.28,28664.19,29542.025,13324.813,24490.715,24549.129,16316.64,15810.086,16933.855,16642.29,15183.625,19651.719,15256.5,12549.787,
5917,356.27883923715007,5.865535,2160.3857,2293.0085,3162.273,3014.3254,2786.056,3241.66,2814.776,2138.1914,2764.1812,3001.7239,2603.119,2238.13,2553.204,3750.7617,2950.6052,3506.7168,2389.6008,2357.9858,2759.6113,2422.506,2415.4583,3094.1938,2259.9495,3059.8591,2313.079,3394.4556,2095.5781,1612.5219,2627.7356,2711.4717,3721.3848,2430.24,2941.4502,2570.536,4110.674,2043.3235,3178.2083,2927.0842,3224.7932,2288.209,2160.3152,2934.6382,2731.6943,2110.3608,3267.6565,2230.8909,3607.1003,2960.325,1959.6764,1826.4911,2112.3389,1775.5975,2748.9275,2674.8513,3122.6023,2307.1047,2761.2715,2639.2607,44174.805,
5924,514.2642998613492,5.8450027,6841.3076,1835.4227,19892.432,4199.4717,2266.1487,3850.021,3723.9087,11723.273,2149.685,19831.502,3304.9424,8518.03,7744.4155,3173.562,2277.3433,16149.212,6530.0327,8324.473,2939.7305,6200.2817,12974.546,3410.1218,4462.8384,7517.765,2238.2708,3008.576,5731.3877,11766.2,4861.406,16806.766,11526.704,7079.67,19286.547,15294.218,5255.6274,12141.5205,4626.044,2432.9163,20888.201,13634.77,4315.145,5675.9146,13939.618,16549.297,5925.0337,3245.6526,15568.757,37687.066,780.4151,1240.4037,1127.2949,10239.037,8912.759,10150.957,7724.2236,9750.386,10797.045,8625.663,8550.312,
5940,226.180147479125,5.8645935,37634.445,45356.332,47570.688,40113.793,45298.227,46675.79,44687.914,47328.445,37250.5,39089.86,45274.625,41701.312,52296.082,37911.6,46708.0,55436.043,47611.406,47700.2,46548.87,47017.375,40228.207,45257.906,40200.043,38909.61,38903.39,49033.543,42524.176,55838.883,48428.137,44285.49,40445.305,36385.15,47310.74,42189.76,46192.266,44710.33,38870.914,45185.96,36853.004,47308.797,43675.93,42108.348,64250.863,52959.93,57175.137,39996.258,45514.34,44921.56,42841.836,45384.523,50728.875,40050.742,37621.57,44949.223,46078.63,43638.13,48754.418,47007.75,1087234.5,
5941,244.19063205798133,5.864971,34529.58,44462.05,41066.914,36815.47,37351.082,41223.39,36798.684,40619.203,33839.863,35133.21,38292.207,37302.92,41996.87,33651.594,37816.805,51876.42,39197.234,37793.504,34470.34,40087.117,35905.086,39443.977,32452.967,34966.0,36185.742,46369.484,36346.832,47626.56,43369.52,38516.188,34221.14,34501.414,39653.26,36985.38,46422.344,35352.72,37651.6,38507.496,31758.436,39656.61,36200.184,39765.887,51541.51,43937.395,45562.055,37523.086,35890.184,41371.742,38320.742,39013.797,48453.332,35593.617,38539.035,36526.527,35474.832,37956.805,42146.902,38455.96,865455.56,
5944,226.18014640633191,5.8662887,37634.445,45356.332,47570.688,40113.793,45298.227,46675.79,44687.914,47328.445,37250.5,39089.86,45274.625,41701.312,52296.082,37911.6,46708.0,55436.043,47611.406,47700.2,46548.87,47017.375,40228.207,45257.906,40200.043,38909.61,38903.39,49033.543,42524.176,55838.883,48428.137,44285.49,40445.305,36385.15,47310.74,42189.76,46192.266,44710.33,38870.914,45185.96,36853.004,47308.797,43675.93,42108.348,64250.863,52959.93,57175.137,39996.258,45514.34,44921.56,42841.836,45384.523,50728.875,40050.742,37621.57,44949.223,46078.63,43638.13,48754.418,47007.75,26151.684,
5945,244.19062035050908,5.8666663,34529.58,44462.05,41066.914,36815.47,37351.082,41223.39,36798.684,40619.203,33839.863,35133.21,38292.207,37302.92,41996.87,33651.594,37816.805,51876.42,39197.234,37793.504,34470.34,40087.117,35905.086,39443.977,32452.967,34966.0,36185.742,46369.484,36346.832,47626.56,43369.52,38516.188,34221.14,34501.414,39653.26,36985.38,46422.344,35352.72,37651.6,38507.496,31758.436,39656.61,36200.184,39765.887,51541.51,43937.395,45562.055,37523.086,35890.184,41371.742,38320.742,39013.797,48453.332,35593.617,38539.035,36526.527,35474.832,37956.805,42146.902,38455.96,22037.637,
5951,442.33684775538416,5.9011397,3550.0364,3722.6924,4021.877,3784.6611,3855.23,3792.0469,4253.565,3577.0898,3673.664,3992.4492,3842.2153,3365.837,3929.556,3265.6812,3436.3289,4000.711,4269.978,3105.6665,3404.3887,3671.7056,7574.415,5519.4585,3701.34,3264.644,3443.9268,4603.5757,4637.7363,3613.028,3356.2122,4273.6387,4444.523,4306.291,4102.7656,4659.1523,4226.995,4202.886,3443.2822,3424.3015,3443.5022,3669.5884,3553.1978,3977.1658,4096.2056,3470.8213,3617.5015,4698.497,3509.6787,3618.4329,3898.261,4014.0242,3955.0198,4726.377,4271.015,4589.927,4768.1978,3700.3303,5058.02,5447.0103,105520.59,
5957,355.26266822171317,5.870191,7121.608,3860.485,4879.0444,4470.554,21135.295,6071.286,6494.7314,9983.877,7216.9854,4026.0112,6892.8545,4672.0337,7836.4336,5976.9365,4778.014,4351.1143,4436.1177,6547.8735,4342.2993,4611.0635,4725.4663,6504.4263,5776.4805,3565.1135,6405.428,4259.138,14591.781,8732.986,6169.8936,11602.099,8053.9185,8381.751,7614.9336,3838.5315,3996.972,12443.986,4739.9795,5889.9243,7205.4727,9109.823,2739.6567,11267.305,8676.643,11964.118,11188.674,8798.936,12815.039,7873.8135,0,0,0,5434.2793,6582.9053,5624.5254,6847.787,6734.4746,5897.5913,5712.1113,4755.817,
5958,425.30990140388616,5.90639,1560.4971,1831.6704,1680.6287,1835.1317,1352.447,1871.9452,1770.8452,1454.6033,1432.894,1367.6451,1497.9862,1318.8923,1609.2385,1522.124,1650.3094,1530.9626,1657.7241,1883.5383,1601.9773,1552.7542,2756.8135,2174.2017,1622.0171,1950.2654,0,1522.5881,1883.6337,1481.0519,1308.9526,2196.7766,1542.7604,1788.4298,1812.4657,1958.4672,2322.755,1900.4956,2201.0383,2173.5989,1200.2694,1934.8914,1592.6377,2307.8433,1736.7476,1542.6666,1668.7362,2340.3735,1305.4247,1746.7903,1950.4187,1631.8038,1962.9818,1410.1407,1867.886,1679.2927,1598.0391,1500.5005,1725.3784,2202.3364,30348.57,
5963,299.18531802864334,5.8841877,6753.5923,5320.013,6020.2505,6796.2446,6134.003,7216.4863,6960.2197,6673.1987,5884.4487,8128.738,6918.583,6008.622,6551.9146,6693.635,6076.247,7684.8853,7280.603,6571.6577,6269.303,9137.535,6129.18,7244.275,7635.98,6224.505,6659.035,6981.4946,7046.8643,6051.1045,6203.7993,6088.841,6150.9185,7303.471,6585.6216,6247.0845,7893.21,8114.3867,7243.133,7013.911,7796.7295,7357.773,6361.682,6182.5503,7098.8965,6318.6313,6770.93,8726.3955,7289.5586,7343.9126,5751.62,6374.8096,6317.289,6404.85,8312.881,6707.2856,6966.09,6750.984,6807.102,6630.5586,30268.947,
5968,494.2583521149978,5.887705,862.26715,1418.0283,1411.6803,1274.2341,1206.6256,1347.3823,1207.6818,1227.0107,1394.7609,5174.586,918.58075,1160.2866,1582.1492,1295.2874,1391.0016,9917.485,1332.5402,1525.1221,1435.0663,1771.1606,1215.572,1644.2976,1655.1829,1039.373,1283.5609,1563.75,1124.831,1644.5823,1281.2064,1484.7009,942.2713,1230.0769,2015.3673,1313.8365,1587.9865,1267.7269,1522.232,785.3204,2674.845,20567.68,1478.2462,633.0,1421.4463,1369.9707,1842.458,1568.9159,1120.0979,6284.5957,915.90784,1071.1504,0,2059.2822,1568.129,1916.5361,1921.7273,1772.1265,1731.7384,1978.7535,5149.7793,
5970,561.3415292815154,5.883489,5182.976,4415.897,6292.4287,3236.3428,5204.8374,5628.091,4586.11,11272.305,3776.144,11684.382,12491.486,8399.818,8183.051,3550.6006,5471.8765,11744.617,12935.482,6798.8843,4625.117,4436.743,6921.2554,10854.516,7729.5327,2583.0273,3857.6978,3919.6,13547.884,12596.838,12023.888,6196.055,6380.534,8796.501,5626.7114,9951.836,3603.3901,10922.97,2231.924,4433.3374,16706.91,14638.018,2108.539,12197.226,12508.862,10084.246,11820.932,7416.262,13465.26,12995.383,0,0,0,6713.023,8367.17,8910.579,8682.01,8525.879,6497.4775,7311.647,7472.418,
5971,385.3096454349249,5.8857703,10448.14,7833.7866,11929.017,8004.2964,12722.071,9246.867,10042.51,21071.537,7571.4087,22782.441,22550.875,15966.633,17100.006,7412.0283,9917.072,24042.271,21733.455,13731.727,10180.555,9376.43,15762.639,22014.555,16471.979,4044.9788,7550.3374,9642.944,27034.074,24205.566,23363.213,12464.321,10383.923,22977.523,11947.715,20809.252,7086.555,22502.473,3553.3972,8828.604,34588.258,27992.668,3766.674,24312.1,24900.043,20805.549,21323.752,12488.55,26584.473,26337.025,0,0,0,14874.844,14968.7295,17051.46,16581.844,16257.906,16542.74,15113.56,14452.151,
5972,403.32017805949494,5.884977,8261.105,7571.267,7863.5195,5697.4136,7146.1274,6875.112,6798.9634,13578.408,4543.7183,17539.223,16707.596,12345.452,12054.786,5290.4214,6764.8447,15101.494,15312.897,9970.483,6103.711,7089.7896,8769.711,12736.848,11152.02,2050.5703,5988.9297,6241.8286,18150.662,17827.121,16293.998,9487.634,7584.3643,12587.904,8343.857,16041.57,4772.526,14420.618,2681.5613,5236.401,21391.336,16729.408,2584.1143,14820.76,14654.856,16454.197,13841.4,9262.5,16846.184,16311.754,0,0,0,10826.538,11190.766,11144.658,11347.564,11238.717,11086.135,10039.693,9935.266,
