row ID,row m/z,row retention time,6110_U2_C18POS_34.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,
3767,386.2532721659221,5.033868,5306.4453,7766.2104,12820.706,10733.135,10666.779,15853.538,4021.0056,12758.504,11204.559,18654.027,7958.6484,14458.59,4632.0405,8828.498,3857.4998,14586.686,5489.5654,6163.762,7091.1123,3445.6875,8976.401,12617.826,8725.161,13907.697,8792.531,5719.101,11449.311,9447.617,15439.417,22290.37,10394.711,9921.021,20934.736,10172.151,25105.537,5696.0503,23959.65,4983.342,2003.2964,9852.463,14815.683,26107.11,20280.15,15269.13,5301.6274,13159.305,7176.6475,8094.7188,1589.3704,1520.4335,1813.6667,11361.075,11085.103,10354.859,9984.0,12934.577,12132.317,10567.629,10519.537,
3769,444.30976337585565,5.0372276,2690.012,12905.861,19764.584,7950.5464,7851.393,4689.243,5136.261,5848.3267,15858.365,9972.775,0,0,3893.3855,14232.002,3723.185,2482.9844,0,11245.42,8991.568,6411.874,16115.732,8673.823,13844.065,0,10463.219,0,0,9365.238,4095.875,4716.409,1944.1111,0,19853.62,24304.29,20538.473,0,31043.602,3941.9023,0,3840.6582,4695.9834,28013.014,22627.22,1447.5326,1518.0974,0,1732.6956,3972.096,0,0,0,7552.8306,7356.76,6582.3867,7874.183,10396.848,9213.1455,8137.8794,7738.141,
3772,591.3168718254522,5.0416274,116868.164,2548.9202,2533.086,40484.137,2862.8433,1982.6674,15792.36,0,111227.28,9065.892,6184.4297,21350.906,28207.717,3272.4016,26977.953,32561.97,4145.662,3375.6094,8222.932,15876.453,4682.8857,0,4423.788,1288.3064,6903.2407,2701.4507,0,45418.133,16716.951,2743.4106,52291.086,1666.0952,2441.7224,61243.89,1619.1969,0,159026.11,8573.924,1606.5831,7540.9585,35269.58,2717.3474,286229.8,1383.3167,0,1357.5948,5986.7153,16813.443,0,0,0,26576.816,25792.588,24395.809,25194.982,30928.924,32120.086,25261.24,24010.824,
3773,450.21292485858766,5.042857,645.5075,538.3269,1028.4792,545.045,773.868,748.59955,1221.8013,841.6358,1238.5923,905.0818,676.1157,775.4499,769.97345,0,1061.3457,638.1593,920.3608,0,819.7986,634.3438,0,714.6233,938.3613,0,589.6667,0,0,739.66486,1344.2922,1568.5511,1120.7306,666.81976,0,1090.6886,0,123420.484,1219.609,1621.0146,36620.51,0,821.95746,761.0144,1443.7506,810.8645,131843.4,850.94727,100194.08,864.88184,0,0,0,11219.253,10856.895,12758.511,11574.102,12649.953,12560.06,11128.402,9277.73,
3774,452.2074474854377,5.0554895,0,0,0,0,0,0,567.0,0,836.92017,675.3721,0,0,876.2497,629.84534,0,0,0,1064.563,834.53,1256.497,0,0,1225.9382,736.78516,0,0,9217.996,0,0,1015.91925,1091.0238,919.0361,0,917.3105,26359.494,0,810.125,0,0,0,0,756.5,1193.7291,0,0,1576.9907,0,1237.4846,0,0,0,1571.3159,1684.2234,1988.5676,1746.1483,2911.6304,2720.968,1405.0964,2125.921,
3780,255.0653074942806,5.0444446,0,0,0,0,0,11275.17,3690.1985,0,0,9606.881,40873.82,0,0,0,0,22785.572,1805.7662,13813.744,0,0,4641.6973,1538.6952,0,0,0,0,0,0,0,1614.5714,1529.2158,0,0,0,34985.668,9840.725,3181.8862,0,0,0,17758.984,1540.0645,0,1371.5295,0,0,0,0,0,0,0,5131.463,3986.3857,4692.091,4829.3945,4389.7505,6113.9814,4585.954,3555.3716,
3784,595.3476916605899,5.0491095,4018.068,1341.0315,50698.168,5875.098,0,28547.338,84177.3,0,15787.659,751.66144,159070.2,2268.365,45535.24,0,42993.324,7819.653,34110.47,2999.9075,1781.4979,35725.56,1346.6212,8426.398,13922.427,26754.053,1570.5742,6282.3037,16643.332,2955.15,14618.812,3810.6863,8857.106,3462.0378,8063.0522,8961.815,2600.0437,4433.233,53671.125,13426.843,2392.8694,110572.07,101045.62,3541.3118,21560.152,4850.1035,9942.822,85250.56,6799.0645,18031.775,0,0,0,23737.035,22335.92,23073.008,25118.512,29390.082,29108.008,24433.29,24977.453,
3787,560.3057934754955,5.0636344,7558.361,7718.058,20998.791,18121.035,17011.426,21404.977,5501.645,13098.5205,6220.751,16534.965,19676.697,12291.416,6832.2227,21460.516,5628.644,9778.258,25007.943,13974.666,16933.217,7716.2935,11527.486,26593.02,15359.701,17837.703,12706.826,20606.918,21158.979,13178.406,7447.857,19019.797,12431.042,20202.908,12136.879,12194.827,2349.1304,9673.072,10374.018,7771.155,2572.031,9206.939,11395.724,18420.744,15581.3125,23778.502,13799.263,14926.351,21223.22,24386.982,0,0,0,14991.947,14248.09,17768.453,15119.914,16400.633,15043.505,15384.616,15967.997,
3791,709.4430953653106,5.063478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7721.797,0,12931.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236.7782,0,0,0,
3806,311.1557175309908,5.06552,1438.2654,2379.2644,2064.7285,3004.25,2907.655,2123.1257,3195.8574,2321.2395,3378.435,3834.9873,2731.3684,3116.1772,2324.5479,2881.2617,2035.2727,2852.3076,1184828.2,2670.0005,3006.616,3037.282,2256.6223,2097.085,3289.6646,3088.994,2304.8289,653217.56,2172.4143,2257.9927,3194.3765,1756.1537,4828.7515,960352.6,2575.3162,2518.3442,2370.629,1874.1979,3971.4426,3051.3481,1483.7036,2875.391,3274.283,3463.6553,2875.2996,1050578.9,1593.6326,2770.0417,2148.0007,1684.0947,0,0,0,166167.08,153088.12,150754.34,157385.31,188221.83,182343.06,157668.64,151547.75,
3809,731.4568429742133,5.096608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7792.497,0,12213.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3815,256.17945670062426,5.1147285,0,1015.5879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.1995,19354.695,0,0,0,0,1158.3335,0,681.2412,0,0,0,0,0,881.5814,0,0,932.86127,0,0,0,0,0,0,1277.3282,0,0,0,0,821.3435,638.2775,0,993.1825,1085.5454,1315.5503,772.70764,1622.3103,1235.9493,1399.9918,1487.7856,
3817,322.1805113495506,5.10657,1671.6522,1232.4855,891.9259,922.2725,1438.92,1392.667,1468.6226,1417.7041,1433.9126,958.3961,1506.1301,991.2367,0,666.2453,1297.4546,888.45636,122967.24,1211.2296,0,1064.6611,1357.5803,1581.9803,993.493,1448.1526,1121.3075,90022.06,1309.4813,0,0,1213.1522,1351.5017,123238.55,1146.166,1203.8372,1441.7875,1012.8133,1463.0338,1245.8691,1297.3717,1249.2428,1349.4418,782.3232,1411.2242,90379.15,1077.7098,1009.69293,900.24164,1529.7006,1235.943,0,895.9562,15898.039,16741.521,14289.558,15788.065,19536.541,20630.48,16643.941,17716.734,
3820,256.1683885195857,5.1103506,0,7823.3286,733.8801,2641.0674,0,0,882.4451,0,0,823.75244,0,0,965.81573,0,1101.6389,0,0,0,708.9894,17947.021,274091.94,0,0,1709.5037,0,2096.6277,0,8608.742,0,0,0,0,0,5935.548,0,2863.7185,783.205,0,1919.6144,704.24835,0,0,1210.0502,1245.3634,3916.7722,647.0,2588.314,1084.5444,0,0,0,10949.892,8863.899,9958.963,8621.944,10871.266,10458.065,8328.315,9610.784,
3821,167.085690196767,5.162176,725.125,6759.8735,2782.8433,2400.166,1469.444,2017.6329,3041.1228,1285.0045,2352.1096,1980.9003,821.56036,3120.1848,1916.4026,2243.6301,604.0119,2472.3152,2000.5646,3697.0,2622.3743,15615.488,238029.28,2429.8125,2014.5342,1452.0577,1361.9796,1669.1683,2472.3018,8124.886,1362.073,541.5714,2740.2383,2440.7173,1491.5148,7539.0547,1353.6298,601.42944,2864.4465,895.0003,866.18945,745.981,2134.7034,1866.6102,3261.1235,850.2921,774.2314,1234.0573,0,2616.4722,0,0,0,7062.2905,6067.855,7211.266,8660.001,8861.696,10110.203,8751.288,7450.832,
3828,358.2584766192416,5.12527,12877.479,10819.9795,20861.76,14202.452,12384.153,18061.33,13635.776,12282.926,15873.842,19777.172,23596.25,14459.806,26334.066,8014.951,19044.502,13306.995,6911.631,11953.012,8140.087,13033.66,9409.577,13365.424,13579.242,21032.303,12912.043,10766.183,18939.188,11830.123,38475.074,23153.266,26480.988,14256.116,19573.09,32664.598,20772.014,9060.954,20098.572,14275.453,12447.52,25355.111,24568.234,26251.467,34826.777,12378.383,9539.521,24703.064,14214.448,14487.7295,0,1339.4384,1290.623,18110.336,15508.848,15570.512,16895.723,18328.352,18277.596,14553.621,14755.544,
3829,753.4699824399908,5.129942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191.1562,0,12383.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3847,575.4307582427277,5.151679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42669.168,0,0,20949.291,0,0,0,0,0,46980.527,0,31191.498,0,0,0,0,0,0,0,0,0,0,0,0,
3849,288.19672154877594,5.1663413,906.00305,1020.0039,0,1014.87604,1232.4603,1248.4978,842.4329,1058.3959,1113.1395,698.18414,990.7061,958.5378,1439.654,926.46063,602.8823,567.0,2447.9238,0,927.27124,1479.8848,968.0,0,1036.8947,10612.0205,927.57355,792.0054,706.8782,8936.21,1415.8007,898.55096,852.3492,1088.7078,872.00073,1079.3386,0,2181064.2,1567.3967,1503.2429,1317984.6,753.21545,872.737,941.74493,1220.3717,804.5562,2413743.5,0,2111023.2,1001.0233,936.04736,0,0,237497.75,238588.23,242705.55,238376.47,297892.22,285577.78,250872.27,236136.45,
3850,575.3840845380381,5.1550126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875989.3,0,0,386047.72,0,0,0,0,0,960478.75,0,635742.9,0,0,0,0,21502.594,18559.586,18544.475,19878.34,24036.037,22801.244,20740.475,20288.83,
3853,522.9992014093883,5.1571984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479.899,0,0,0,0,0,0,0,0,28029.932,0,43991.65,0,1849.0084,0,0,0,0,0,0,0,0,0,1513.8088,0,0,0,0,0,0,0,0,0,1992.3889,1212.7378,1598.7423,1365.0028,2039.0197,2110.6628,1521.5559,1673.38,
3855,310.2368754253402,5.1575947,35512.81,21266.27,29728.717,34335.51,33507.113,20294.11,31626.262,36478.086,27887.334,36310.785,19011.19,25899.475,35332.355,40553.523,35365.727,34214.902,14750.862,31775.113,35868.29,38061.09,11515.909,27448.63,36323.395,13226.301,28026.459,13007.468,30830.715,32816.082,35723.16,19511.367,28522.979,18840.826,14072.433,24782.193,18801.217,5929.543,10966.714,40179.625,8979.456,37324.24,19836.744,31005.441,9898.053,23080.799,10965.558,27956.486,29923.068,28169.98,1057.2439,0,0,27973.291,29228.287,32863.973,30123.018,37414.113,36973.594,28327.46,31617.006,
3864,310.2017012065942,5.1601458,722742.1,406730.5,873072.25,664010.0,876891.75,418859.53,877216.1,684474.75,505516.84,1027027.5,359056.03,532525.06,1073469.2,996431.6,654191.8,1689923.9,303782.12,600760.94,992522.1,788139.94,256139.47,514954.22,695894.44,274189.9,657956.6,286853.78,582751.3,638175.75,1311862.2,369034.34,1809513.6,372461.8,292828.5,481551.06,401414.62,159468.62,240068.05,1037539.25,212040.02,877045.9,1670302.5,708657.0,232016.28,469813.25,233694.92,536368.5,576510.75,617466.75,0,1703.4298,1322.4783,596217.06,566947.94,589684.44,577046.06,713255.3,692559.5,607368.2,579092.3,
3868,879.3945556952368,5.1709332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36304.504,0,0,0,0,0,0,0,0,10343.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10150.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3870,325.1708532685597,5.1868663,0,1294.9149,1331.8962,1386.5623,924.689,1008.8996,1240.6575,796.2432,1219.0588,0,1662.7864,1020.0744,0,938.4515,1286.8503,859.10657,3020112.8,1644.1118,889.48096,0,0,0,1355.4641,1461.7439,1817.8839,1635996.8,814.3207,1147.5873,1745.657,1969.0469,1373.6329,3217659.2,2783.1763,1468.6151,1014.0442,1335.7959,1810.3644,0,1438.5161,2331.6902,0,1949.0791,1203.5953,2918317.0,0,0,1159.8369,1027.278,1639.8877,0,0,390307.28,384711.6,392709.28,385378.38,490845.47,481117.94,398485.2,383502.22,
3873,332.2427356988527,5.181749,5175.7617,13587.396,24036.324,19093.092,21319.613,22446.15,6675.393,22015.064,5685.909,27316.871,4929.533,9288.087,16168.144,14722.161,11875.436,20541.955,2961.3826,9411.172,17419.094,6934.7793,5470.6904,21534.982,12021.574,4150.139,20517.674,3099.6711,6156.6323,14137.505,16931.521,11581.067,19790.023,3620.6152,11575.685,5481.194,13800.838,4407.8525,6328.307,7544.512,2703.0671,20726.82,50375.434,19152.982,5759.041,5997.8,4911.8184,9056.8955,33531.395,26671.383,2080.212,1904.1023,2303.387,13036.6455,17131.764,13596.725,13283.561,16699.88,15758.225,13044.402,15231.768,
3874,290.14186186941987,5.181132,3832.5518,4664.11,41217.79,11742.786,43181.848,4304.1484,21029.514,9181.238,14792.389,11002.496,9162.057,19822.941,15676.742,14528.711,35968.457,4777.7056,11193.414,5668.978,10758.306,84657.43,4457.6743,39526.742,6738.7373,3648.556,3301.5796,30545.318,12126.281,21779.596,29351.213,2840.0833,8458.335,56644.26,5690.9517,23444.004,2110.867,4653.7427,12797.486,11093.988,2988.4802,6294.8813,14509.535,3214.6619,12451.105,10348.683,3812.239,3731.001,9050.508,5978.517,0,0,0,19793.746,17485.691,18220.623,16225.451,18460.13,18101.299,17194.672,14253.696,
3886,500.28486508157465,5.193637,5275.795,20814.514,21520.72,26799.91,3130.3933,25263.482,5728.694,24673.291,10495.813,3591.2058,27580.719,6705.228,12380.378,9692.82,13344.972,15643.876,17926.398,14826.376,14687.844,12019.106,20179.076,19296.03,15263.106,24253.0,24073.098,9046.802,36238.11,14336.461,5242.2837,13309.038,8043.038,14240.618,19113.006,7565.9634,3111.3328,27136.021,10390.542,10260.268,16137.514,12874.972,19213.316,13063.089,13763.025,10624.151,24158.455,17194.037,19546.236,20353.479,0,0,0,16811.03,14624.552,15334.038,14914.039,16982.928,15536.473,15441.998,15005.065,
3895,159.1167740523455,5.200493,2361.8423,2376.6423,2138.1572,1608.5327,1661.6614,12985.141,2270.7285,2162.4016,1934.25,2309.2334,1821.5542,2000.5808,1692.4618,2963.6006,1971.6956,3488.8982,1691.3829,2519.0232,11449.368,2149.0952,1648.9203,14166.036,1691.2163,2536.531,1701.2081,71749.64,1733.0358,1676.8896,1591.7891,2352.063,2096.881,1573.0232,1780.6047,2239.525,1995.5756,2021.7175,2195.2239,2213.3547,1653.2894,2041.5585,1740.6877,2178.6724,2330.1604,141997.39,1389.6211,2605.6267,2406.225,24073.656,1402.4565,1549.125,1392.9102,9341.205,13483.856,9035.723,11116.815,7484.1597,9290.399,8945.368,8260.186,
3896,205.122195569453,5.199268,2635.5005,2276.3342,3020.773,2634.4072,2933.9028,16566.889,2706.6191,2594.4526,2977.1177,3028.7544,3010.62,2420.9023,2606.1658,2432.5312,2235.1877,4887.7544,2479.3496,2519.2341,15436.322,2632.6128,2208.92,19580.621,3638.5398,3408.4998,3042.0435,86834.336,2888.5173,2954.7766,3119.6797,2610.0881,3027.4062,2876.0964,3666.4453,2646.4705,4028.3843,2732.5981,3803.3135,2698.2976,2340.4478,2707.7004,2662.9922,3571.1572,3157.1897,174265.1,2553.025,3691.5938,2751.3804,31379.012,2459.6401,2648.374,2892.0784,13350.445,11952.558,10859.6045,14112.122,10056.353,12309.211,13609.064,11623.556,
3897,240.15951247083004,5.2054076,1524.4031,1003.62335,1201.7621,828.81665,3045.7344,68952.055,1035.0769,0,2056.14,956.40906,1184.3214,1381.7156,1683.4698,923.52155,1764.8041,10365.442,2739.4465,856.5559,52070.332,902.6256,1093.6345,75013.93,2335.007,1635.0928,734.6983,266601.03,1666.1157,2214.3152,886.10785,712.71246,881.33563,2155.0806,1653.0486,1768.025,6084.8477,0,1769.839,1132.037,1145.6372,1680.678,1826.7604,963.74097,2538.7332,469987.8,1011.7817,5080.11,1691.6636,121819.555,937.0135,821.9726,1078.3956,46259.06,45562.613,44303.11,43839.734,46340.535,41422.664,45316.996,43185.11,
3898,222.14881643745548,5.212397,1161.2465,1511.0845,0,1216.771,989.01,7781.3906,1823.2517,829.4988,1349.4728,1043.8578,1297.1414,1008.3153,801.9376,686.0068,1131.2407,1918.5251,706.85034,0,4990.456,1293.3413,1266.0845,9050.087,1058.6472,885.74426,1163.3606,24551.527,0,0,1268.9962,1373.8218,1281.5538,1157.2577,918.27686,867.8461,1412.1019,0,1660.5692,0,1492.5599,0,1391.0221,1597.5414,1163.25,42594.24,1436.409,585.654,1286.9049,12129.046,1307.0027,1615.0251,1146.2561,6445.1914,4798.779,5894.141,5685.5537,5112.393,6384.3823,4466.4395,5841.877,
3911,552.3497924621738,5.2127233,0,0,0,0,0,0,0,0,0,0,0,1208.5032,0,1440.4218,0,0,0,0,1953.1703,0,0,0,1288.9766,0,0,0,0,21788.764,0,45916.367,0,1394.3645,0,0,0,0,0,0,0,0,1551.4042,0,0,0,0,0,0,0,0,0,0,1848.2017,1343.4141,2322.204,1993.5435,1553.0493,2484.9714,2685.443,1673.2357,
3912,338.1766343536802,5.2278733,1026.0195,1269.5692,1689.3899,1177.9114,1020.0287,1748.0448,1864.2318,1077.5026,2158.3726,2041.0066,639.1847,2624.6057,829.2736,1335.1268,1393.635,1032.1792,117128.67,832.18335,982.61084,1477.04,1933.7349,1460.0479,1220.9358,1476.8177,1259.5208,52432.215,1799.7181,1211.1003,2272.8774,2198.2393,1363.247,91670.67,3113.2214,2767.6992,841.0909,1063.0961,3066.6099,1335.0371,1127.0432,1302.0017,666.0,1902.1188,2210.6711,69288.24,603.7648,2963.25,1425.1023,1106.7919,0,0,0,10690.9,11169.657,11096.814,9634.16,13010.01,11255.958,8894.941,9645.166,
3917,145.0648080917706,5.2150335,1808.3438,28630.807,4644.1543,2030.1555,5806.1445,3381.2678,2136.1135,8771.323,10676.219,2108.2043,0,5612.8296,23286.83,2560.7766,13988.266,1452.5839,0,4056.2085,3478.771,2057.4922,10170.693,91996.59,19935.07,648.7732,1188.2269,1283.0641,1794.2189,3585.3557,14427.967,4313.201,2312.3787,0,3149.011,2253.1526,3516.0686,2527.016,5709.8574,11032.256,2863.981,7976.8184,0,13884.3955,4921.7373,4670.403,5749.3945,1229.0012,62743.95,64129.633,0,0,0,15038.66,11051.978,10895.469,11222.847,10796.339,11604.001,11397.256,9948.488,
3919,220.0967019370929,5.2193356,2238.365,30667.355,4360.6455,2604.0664,6043.035,2292.5103,2064.2969,9480.859,12622.767,2189.4912,0,6560.025,24552.115,2585.011,15290.905,1189.3947,0,4570.9976,4800.0166,2775.5203,9898.532,85330.44,20604.006,0,1541.3019,0,2237.7976,3048.06,16943.541,2874.572,3545.1477,0,3525.2102,3633.8406,3377.4082,2058.4167,7248.7944,8392.213,3214.1406,6993.7925,0,12033.563,4903.8037,1549.3838,4522.8784,839.004,61139.637,62860.266,0,0,0,11657.365,9896.274,14840.706,11819.569,10889.372,10989.67,10113.197,11163.096,
3922,300.2168652305864,5.213586,96500.97,96332.63,145037.94,76653.0,88599.13,66608.88,186513.08,65251.21,201556.81,99093.01,78641.31,88752.805,125869.414,58416.13,106521.96,153565.48,146405.42,54410.98,85234.51,168214.89,47934.26,84733.14,97049.695,115702.086,86956.62,125212.35,133407.72,113990.63,1089094.6,87051.54,214189.89,162071.9,68070.37,330513.3,58538.152,51633.504,452194.22,186682.5,37844.66,164829.89,178680.58,167436.95,254885.61,169291.47,79951.25,124211.63,186745.02,95221.45,2137.161,2455.4155,2511.921,140627.12,133062.02,137910.66,130117.17,164476.14,159395.2,138571.89,126705.28,
3931,285.180362920624,5.229787,12112.942,14950.423,24193.434,20052.775,23215.537,21883.857,11220.506,31970.06,13468.978,39426.75,20860.766,24905.477,10586.374,27144.31,10500.969,22093.53,11818.085,20322.598,20976.957,15138.934,17496.104,22841.627,21055.393,33931.734,21012.16,11743.037,28671.129,23562.086,34719.734,41693.66,16176.979,19112.48,43515.273,8100.4443,23140.775,6767.43,13261.47,15562.575,4794.7593,16457.559,23542.166,39591.242,31531.46,13743.14,10716.128,29869.225,143875.89,10392.447,1229.6107,845.7274,1104.0629,21851.074,21258.416,21763.678,20341.064,24282.102,25692.738,23889.982,21960.943,
3932,300.2523478182582,5.214676,3509.2625,3390.1167,5743.1206,2254.6614,3240.0186,2166.852,7179.6826,2460.9863,8328.9,3526.6367,2822.1655,3262.1594,4363.229,2295.1191,3954.6,5480.943,5475.641,2269.3909,3098.765,6099.325,1754.1855,2846.2224,3589.139,4267.478,3173.7043,4874.2,4315.618,4261.772,30871.92,2954.054,9024.326,5871.2188,2325.5266,15945.459,2106.226,2339.3154,22691.977,7249.399,1440.1719,5714.0947,6177.0156,6081.1226,12179.162,5871.719,2950.76,3793.8828,8104.754,3258.2817,0,0,0,5141.6333,4309.931,4612.3857,4906.62,6090.8423,6031.468,4763.3154,4900.841,
3940,567.0246762547947,5.239271,0,0,0,0,0,0,1344.4344,0,0,0,0,0,0,0,0,0,1260.3262,0,0,0,0,0,0,1386.0521,0,0,0,17474.94,1295.1149,46741.895,0,0,0,0,0,0,0,1206.9391,0,0,1292.6437,0,0,0,0,1352.4302,0,0,0,0,0,1693.7797,0,1444.6877,3291.4683,2080.6123,1314.3684,0,1620.5625,
3954,581.7000636187937,5.269035,0,0,0,0,0,0,0,1243.022,0,0,0,1409.3737,1200.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17222.016,0,39831.44,0,0,0,0,0,0,0,0,0,0,1225.0988,0,0,0,0,0,0,0,1482.1187,0,0,1593.6156,1865.9873,1969.6036,1347.8763,0,1819.358,1644.3916,1468.6501,
3955,256.0861759538018,5.2734547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233.0195,0,0,0,32285.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26438.508,0,0,0,4673.8994,0,0,0,2246.2869,2282.9448,1278.1348,1748.7897,1847.6766,2460.7756,0,1353.8656,
3971,259.09459888578004,5.283018,0,0,0,1494.6542,0,2449.7014,0,0,0,0,0,0,0,0,0,1455.322,0,0,3160.2407,0,2112.7913,5146.545,568.0,0,1255.3457,47591.504,0,0,0,0,0,0,0,0,1339.0465,2028.4962,0,0,0,0,0,1282.1073,0,42682.324,1380.0569,2152.7112,1227.7894,17599.049,0,0,0,6508.039,6014.116,7003.9556,5966.441,6517.007,8006.762,5501.7495,5354.827,
3972,473.21658847701633,5.2894015,768.72656,0,0,872.71484,0,1169.1614,560.0,0,1139.0259,0,1225.725,0,928.8995,0,1470.1355,806.0343,0,675.82355,0,742.3032,923.3611,1768.4907,1176.5045,1219.1362,625.98096,46832.38,1212.9502,1089.3497,1279.5868,1242.9634,942.9073,694.0274,0,1237.2823,0,1208.4413,885.1172,0,697.7171,1034.04,782.5566,1389.6818,1605.7239,59354.242,1231.7003,1361.611,1472.3809,4407.0815,0,0,926.72546,1737.4952,1302.5717,1469.6982,1479.4747,1356.538,1453.5569,1000.72455,1740.424,
3974,511.16343544957925,5.281837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45119.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42410.66,0,0,0,10264.829,0,0,0,1748.4613,1839.293,2094.5208,1795.6901,2641.724,1819.7966,1718.582,1588.651,
3979,527.136338620672,5.284361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36523.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38736.734,0,0,0,8206.232,0,0,0,1585.1675,1711.3457,1426.5789,0,0,1647.3888,2204.0837,1673.1488,
3980,219.10149833883503,5.2866707,1725.0209,1687.0358,1612.7285,1328.5083,1423.4099,7949.3506,2045.9755,854.166,1842.0463,1004.38007,1419.25,1383.165,1400.0745,1421.9888,1214.5922,4869.261,1619.7682,0,13293.681,1444.8071,1209.8119,23868.05,2016.5878,1481.9799,1258.2739,316037.84,1711.1788,1205.148,2067.4353,1061.4554,1712.5314,1990.8694,656.0204,2135.3442,2818.4727,3956.2507,1864.2024,746.2464,1511.3947,1418.6057,1310.2323,1263.93,2116.3677,342281.4,2456.542,11444.298,3512.1423,75885.83,0,1126.0896,1435.7985,30499.889,29718.945,25951.16,30150.88,26119.498,28186.576,25724.252,26557.719,
