row ID,row m/z,row retention time,6110_U2_C18POS_34.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height
2801,121.0284299,3.6887,4934.694,3524.8145,64230.625,6937.302,6513.585,102455.35,6984.6445,4302.103,12445.018,22515.533,4235.562,4843.321,4409.1777,6319.115,29784.664,8537.601,4332.9487,8458.397,3709.759,16350.73,5143.7573,9167.267,11165.991,6569.376,3525.2058,4092.143,2722.4832,6485.122,12277.407,4041.6917,8385.583,3539.6238,4800.9907,65308.55,5162.2075,41289.035,64318.5,4280.339,14896.83,10328.831,26916.281,6470.394,34623.65,3928.877,45160.86,10142.974,13447.951,198341.77,0,0,0,19613.97,18362.285,17249.934,17825.906,16817.25,18124.412,18559.346,22766.867
2802,707.0933844,3.7298486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8131.5664,0,0,6487.489,0,0,0,0,0,9014.525,0,9070.111,0,0,0,0,1234.9675,1265.2596,1509.039,0,1401.785,1349.1462,1374.4872,1422.404
2803,181.0957947,3.714298,820.7614,1375.3617,2086.571,0,1537.562,1881.581,1337.0559,0,2430.1091,1601.4558,1431.2104,1289.4458,0,0,1465.4281,1424.765,1473.0745,1895.0591,1460.439,1502.1993,0,2330.5686,1623.5848,1643.2251,0,1231.1571,0,1846.7839,2730.938,1464.281,1983.2112,0,0,2173.7344,1322.5289,15947.945,2289.3335,1241.0989,13261.936,0,1588.0844,1617.2491,1950.8145,1412.5944,14794.2705,1469.5944,12073.239,2351.693,0,0,0,3190.6277,3468.7732,3045.742,3495.5444,3774.9885,3786.7737,3961.2554,3482.4016
2804,721.3510141,3.7226295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19271.463,0,0,7407.4946,0,0,0,0,0,20882.826,0,23552.191,0,0,0,0,3488.882,3701.1345,2644.0762,3080.2654,4222.6274,3660.9355,4660.088,2965.4646
2805,736.3690082,3.72035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23003.316,0,0,9213.95,0,0,790.075,0,0,29459.557,0,25067.86,0,0,0,0,3396.078,3188.9119,4092.7253,3655.005,3485.327,4286.174,4293.166,3910.207
2806,588.3272036,3.722883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9233.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,290.2098774,3.7247963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348.6508,0,0,0,0,0,0,0,0,0,0,0,0,0,23026.043,0,0,6346.406,0,0,0,0,0,22711.762,0,13627.415,0,0,0,0,1205.5266,1712.06,1939.4714,1714.703,2284.4265,1715.0089,2009.712,1522.3862
2808,735.3664502,3.7230918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48190.797,0,0,18714.68,0,0,0,0,0,62982.496,0,51239.52,0,0,0,0,7063.021,7581.2065,6326.1113,6996.8193,6682.2983,7916.9497,6462.456,5667.0244
2809,802.1633448,3.7251735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26812.623,0,0,18473.443,0,0,0,0,0,24513.812,0,19681.115,0,0,0,0,1372.887,1305.4662,0,1329.4454,1226.2076,0,1480.5396,1440.4877
2810,358.1212584,3.716882,0,756.90137,0,0,1028.4222,0,0,0,648.26685,0,0,0,1188.4609,0,1337.4225,0,0,0,0,0,0,1200.1406,0,0,0,0,0,1624.044,0,0,846.3678,0,0,734.24567,0,41963.348,894.6167,0,37558.582,0,0,0,0,1456.4381,46461.355,0,40501.13,1284.5042,0,0,0,11490.894,8864.032,9839.25,10713.232,12073.256,12989.918,10380.457,10705.463
2811,767.3555819,3.7224643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6922.939,0,0,1893.1683,0,0,1207.1292,0,0,9173.592,0,6886.3813,0,0,0,0,1270.2814,1654.3215,1617.5216,1432.4115,1247.0411,1672.2307,1201.1315,0
2812,773.210433,3.7303395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346.0006,0,0,0,17746.21,0,0,18234.037,0,0,0,0,795.129,22081.695,0,15853.027,0,0,0,0,2039.9773,2739.0566,2662.6255,2470.1433,2475.3665,2341.669,2808.1824,2236.7231
2813,811.3826112,3.7304084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11154.924,0,0,3279.8762,0,0,0,0,0,10369.888,0,9422.179,0,0,0,0,0,0,0,0,0,0,0,0
2814,122.0362199,3.7241423,0,0,0,0,0,1276.2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24638.588,0,0,19395.623,0,0,0,0,0,25051.367,662.1607,17381.062,1069.5652,0,0,0,4279.099,4535.0674,5341.0107,4314.39,4389.6055,4822.3027,3889.8796,4766.7437
2815,691.1209301,3.7266378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16312.455,0,0,17601.459,0,0,0,0,0,15754.334,0,18308.54,0,0,0,0,1387.1833,1328.6365,0,1619.1978,1558.0282,1256.2856,1278.41,1501.8442
2816,181.0858642,3.7407131,6241.152,5537.603,11253.535,6188.888,9627.83,10989.535,6414.3604,6766.066,12343.434,8161.2725,7017.69,8990.294,7478.9697,6703.4395,6590.9697,8193.586,6844.746,6338.8813,7216.2134,7437.3735,7094.493,11738.119,8575.545,7258.058,7170.0527,6690.361,6420.0137,7731.653,22245.703,10011.81,11802.957,7754.6304,8589.158,10405.01,6624.022,174632.3,17558.637,7087.3496,137079.08,7586.0854,12170.539,11236.659,11524.745,9010.38,175483.64,7464.2407,145124.36,13838.934,3200.9875,3641.161,3451.065,33300.496,32118.455,31393.812,30213.441,34934.668,35686.86,30761.2,31723.424
2817,435.1424843,3.726113,0,0,0,0,0,0,0,0,0,678.76044,0,0,0,0,0,633.122,35596.51,0,1291.8087,0,0,668.4377,0,0,0,38785.83,1409.6483,0,0,0,0,57380.965,0,0,0,781.926,0,0,1012.22723,0,0,0,0,47361.03,0,4993.721,1443.64,0,0,0,0,11043.609,11439.073,11149.658,11861.123,12957.485,12905.92,11151.555,10724.874
2818,75.04392537,3.730698,0,1302.6538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.7837,0,0,0,0,0,0,35957.605,0,0,28926.268,0,0,0,930.0782,0,37277.523,0,30533.11,0,0,0,0,5892.4575,6184.5527,5414.1763,10061.775,9188.332,6276.9688,7159.775,7464.496
2819,201.1015693,3.7377095,1231.5326,1112.0955,861.59827,1381.2935,0,1230.1465,772.69214,1163.0988,0,0,0,842.17554,0,870.0004,817.6923,783.1014,0,0,809.2948,0,0,1148.0697,960.0646,687.2992,0,605.0658,697.3728,825.77795,923.3788,816.0724,565.34375,815.3323,988.99176,948.9706,774.2121,17978.51,1011.6565,0,14741.114,880.4083,0,1135.5625,1255.91,0,19843.129,0,17866.123,807.8063,0,0,0,4082.004,4544.0444,4166.768,3908.8242,3648.6035,4593.9,4009.3577,4526.351
2820,151.0753305,3.7536187,5961.1167,4478.9595,7392.6885,4571.6543,5538.118,6846.456,4715.651,5041.809,7987.5396,7223.64,4949.3237,6842.5225,4948.16,5512.2783,4307.193,6041.27,5152.8706,5323.4067,4586.038,7251.859,5519.3594,7625.687,5771.038,6863.6113,6232.0405,5439.2036,6097.437,7257.7935,12571.027,6172.7363,7308.009,9999.46,6401.7144,8480.7295,7368.6514,275705.5,10505.001,5168.494,224901.89,5746.092,6641.2773,8449.213,10940.298,7784.6807,308582.84,6390.975,239580.44,8134.258,3049.3123,2939.7705,3196.2544,50812.15,48540.047,48365.72,50213.5,59126.4,52829.195,48450.71,48377.51
2821,357.1177983,3.6954157,1391.6469,2937.641,1403.3062,1560.8885,2087.4592,0,1380.8501,1590.6864,2149.176,0,0,1508.5336,2485.2405,1403.5995,1923.4355,0,1320.8809,1583.343,1402.9884,1819.2838,1386.3112,1955.0596,1965.7312,926.7601,0,1564.8547,0,4990.131,1506.5867,1225.9263,1563.776,1273.532,1401.4156,2334.0547,1259.3739,213343.38,1699.7911,1338.8804,188675.03,1699.609,1649.395,1414.0219,2363.3335,5578.5654,230165.95,1252.3792,192557.23,2703.5347,0,0,0,47277.168,45039.832,44349.98,45667.242,47450.04,50898.754,43462.125,44252.91
2822,579.3410865,3.7307646,1307.8114,1471.0325,1507.3839,837.40234,938.3998,0,1112.5358,1176.09,1488.3253,2608.6016,721.91205,1776.8469,2134.8528,2005.311,756.7907,1119.3601,1986.4272,2057.87,1826.6177,3822.497,1108.8997,958.61285,1819.1953,1222.1204,982.26465,1897.5684,1375.0009,1082.6182,10890.945,0,1369.0225,3358.0088,1243.3827,1706.4563,2177.2766,23944.576,1255.5957,5961.435,5544.139,1523.3678,2829.3516,1669.5214,1928.8346,2604.153,26840.043,3503.751,19384.713,847.38007,0,0,0,2988.0027,2984.2637,2425.551,2575.5735,3306.4463,3373.5132,3158.3562,3391.0437
2823,199.1276408,3.7212427,0,0,0,684.0653,0,0,0,0,0,0,0,0,774.85785,703.2249,0,0,0,0,0,630.76544,0,0,0,0,0,558.2479,0,0,0,0,0,0,0,0,0,52373.535,830.61316,0,46753.93,0,0,0,0,0,58809.887,0,46892.06,0,0,0,0,8685.511,8110.7124,7957.331,8696.547,9716.45,8767.415,8717.556,8484.3955
2824,135.0804404,3.7351563,3617.5022,3153.0066,3764.4648,2852.435,2594.526,3450.8052,2956.528,2953.915,3978.35,3788.742,2297.971,4133.573,3034.5728,3401.552,2775.516,3147.904,2895.2048,2404.778,3044.3667,2906.0337,3044.0571,4152.373,3412.0935,2883.3535,2803.5417,2867.5125,2586.3955,3250.9019,4462.5493,4177.3516,3445.451,3089.9402,3326.5383,4120.5293,3000.5217,26301.426,4153.2563,3230.0017,20782.691,3179.08,4152.303,3488.6145,4545.764,4039.609,31242.205,3541.9607,20081.762,4169.8643,1430.233,2992.7834,2126.684,7103.42,5566.242,6073.018,5920.9224,5917.171,7578.501,7164.653,7182.293
2825,151.0838803,3.7412345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441.423,0,0,1302.7975,0,0,0,20774.637,1498.3041,0,15535.286,0,0,0,1225.6053,0,21274.727,0,16094.342,0,0,0,0,4637.8105,4337.134,4844.962,5264.099,5074.898,4512.7583,4942.8525,4035.6394
2826,793.4079606,3.7304125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8111.6567,0,0,6113.033,0,0,0,0,0,6435.378,0,13121.701,0,0,0,0,0,0,0,0,0,0,0,0
2827,93.03350283,3.7310083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19065.404,1821.4691,0,15041.766,0,0,0,0,0,19732.357,0,17049.314,2034.6768,0,0,0,3633.5564,4526.274,3018.5122,3973.4524,3764.5093,4631.61,3997.1868,4019.0618
2828,200.0998073,3.7491918,1440.4017,981.6972,1924.8658,2029.2504,1548.1202,2144.2363,1952.5421,1764.5641,1780.9801,2375.46,1085.6184,2018.749,1514.7234,2287.6995,1713.068,1689.0365,1399.8951,2011.5319,2098.6667,1534.4464,1548.2274,2241.405,1756.7449,1629.7313,1093.4395,1604.0544,1489.9945,3467.926,3439.9812,1863.9849,2438.2988,1798.3082,1987.4528,2971.8672,1612.242,134899.38,2839.9297,2131.963,116560.305,1606.8644,1922.3464,2603.7273,2083.4854,2263.0237,155656.31,1739.331,115375.83,2057.1199,779.75,797.58185,953.4077,25877.242,27691.398,30101.627,26901.146,29834.447,31661.992,28206.96,27249.64
2829,125.0597398,3.7260191,4407.003,2800.0315,3288.37,3277.1274,3979.2192,5505.8037,3808.3242,3165.7275,3626.2034,4274.455,3765.5571,3718.9216,3519.3782,3396.361,3580.213,3020.463,3894.4219,3159.3828,3705.0737,4653.0996,3679.0063,4442.888,3484.4624,3328.442,3660.2048,3939.0676,4203.2974,8852.469,3995.4653,3777.4944,4036.1348,3097.397,3619.8015,3418.5696,3220.1775,615471.4,3549.308,3919.7798,482873.03,3930.2449,4253.5938,3592.778,4065.619,3253.7917,670395.94,3468.0398,478593,3212.3965,3079.1423,3227.206,3013.3499,108108.21,97331.5,98175.97,107903.85,108207.16,117499.7,95977.83,96275.33
2830,126.0631736,3.7295861,1082.5184,0,772.7456,0,696.7846,0,851.3195,667.3603,824.34656,629.08655,1065.3,843.9025,656.51526,795.3338,0,0,0,981.85876,752.2847,795.27185,1120.6678,0,738.00684,860.59534,0,0,0,1580.1361,0,668.3728,906.7868,0,707.56,947.71533,949.68604,47912.906,852.08966,696.9292,45835.508,1005.0822,0,0,834.06195,962.4215,56354.42,0,42939.527,0,0,0,0,10305.345,10287.931,8627.396,10676.662,11682.925,11216.583,8079.992,8958.52
2831,125.0672058,3.7300377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34039.75,0,0,29470.98,0,0,0,0,0,38975.55,0,28481.088,0,0,0,0,8260.4,9274.937,7858.9253,8428.112,9583.346,8215.39,7521.098,8672.348
2832,152.0786492,3.7347457,1013.172,1071.845,1543.5245,1454.5153,1279.8794,1132.1177,1075.0914,1112.7283,1477.6738,1251.9093,814.034,1570.976,1456.5691,1284.9497,1134.3151,960.9324,1313.1688,1351.4183,1080.8285,1033.2961,1090.6685,1770.0139,1170.6244,1209.5314,1177.9875,1082.4584,1114.6759,1695.0394,2088.6404,1556.3398,1837.1053,1558.2657,2017.3707,1529.5559,1372.6943,36335.527,1856.5925,1586.5565,27343.139,1366.4366,1613.4883,1286.9287,2275.209,1955.5094,33865.918,1262.6737,26051.834,1608.1685,0,0,0,6205.515,5032.4185,5572.5435,7347.456,8140.3096,6775.776,8256.049,7596.8374
2833,200.1094677,3.7076404,0,0,1639.3604,0,0,2256.8613,0,0,718.51544,0,0,0,0,978.46747,674.80457,918.4991,0,1053.0013,1043.8038,0,614.84,836.5039,0,0,0,0,1340.2686,697.8906,898.13086,0,699.8521,0,0,940.9896,0,12534.589,759.77856,0,10575.573,0,646.88544,0,790.5351,0,13797.99,1282.3341,11227.527,933.3086,0,0,0,2869.3384,3062.9006,3462.3994,3058.6035,4171.594,3358.1904,2988.1304,3080.758
2834,110.0360557,3.7295754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26211.893,0,0,18198.322,0,0,0,0,0,22074.129,0,18934.62,0,0,0,0,3410.4697,3977.6938,4409.521,3836.3699,4311.694,4753.651,4223.7495,3882.571
2835,263.1489799,3.6912947,2041.3821,0,1375.6562,938.9126,0,973.42377,881.2427,1179.4987,2033.7338,1411.8229,1780.5575,1027.6885,4162.575,1349.0215,2027.7504,5603.1616,1880.7397,1677.2227,1337.368,1375.768,1201.5717,1482.2386,1101.2941,2148.7202,978.89606,1428.6985,1711.42,1053.7755,2533.8235,1329.4183,1633.874,10799.224,1471.796,1187.2662,931.8774,1033.8228,1347.5771,1393.2544,923.0273,1417.3395,1402.4882,1875.2473,2810.7598,2546.3398,872.3823,1093.7806,626.8889,3328.6553,0,0,0,1128.1256,1317.1146,1276.3793,1087.9865,1914.5396,1076.2754,1675.0231,1518.0305
2836,620.2960499,3.7564347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14160.598,0,0,8891.909,0,0,0,0,0,13183.308,0,13220.653,0,0,0,0,1305.5405,1794.753,1494.0007,1963.8633,1416.375,1541.6731,1961.1537,1480.3667
2837,779.3920837,3.7262418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9036.175,0,0,5570.7705,0,0,0,0,0,6724.1763,0,14426.333,0,0,0,0,0,0,0,0,0,0,0,0
2838,151.1017754,3.7340703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.14374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.8231,0,965.2291,0,0,10728.855,0,0,7804.9033,0,0,0,831.1642,653.7456,11612.834,0,0,0,0,0,0,0,0,0,0,0,0,0,1323.1489
2839,128.106951,3.737128,6015.868,6927.242,9598.269,5397.671,5724.499,9577.58,14495.046,12249.321,6533.5815,6095.0586,8489.54,8111.5767,11702.131,8661.994,10871.662,4699.682,6487.3535,7746.3525,11957.885,19683.936,8027.084,6834.005,8900.174,5593.233,10344.376,5550.172,9945.736,7150.094,11917.289,6786.471,5758.306,5400.531,7523.2236,9542.682,10798.1045,2053.365,7425.786,12757.008,2936.1113,15126.398,10356.109,7129.9673,4906.2617,3534.9,4429.9175,7389.9824,3692.0664,9391.4795,0,0,0,6131.7583,6734.907,5388.309,6453.429,5672.2476,5398.4805,6359.8623,5487.159
2840,261.1443447,3.734774,7017.0137,4482.679,10133.9375,6589.6826,7304.154,5033.155,3146.6448,6396.8394,67105.97,5965.6104,12836.62,7035.9863,8311.668,4672.8706,5643.705,5097.2524,13734.225,8156.242,5428.074,6249.036,5450.8516,11739.189,3872.3462,24400.049,5401.7056,9532.182,30990.918,4095.568,54393.492,17144.377,21766.68,435505.1,14952.092,5331.742,14033.629,19926.531,6761.2485,8314.427,3324.124,9973.644,16808.646,17543.879,10033.372,10433.889,3988.9104,20212.775,5653.2173,9084.673,1385.3832,856.06506,0,22344.285,24642.803,26638.723,22999.889,27335.791,27984.123,25394.844,24236.95
2841,392.1549349,3.690684,2556.144,7789.6284,3677.4927,5766.2417,7381.797,5087.335,2737.25,5567.2,10311.996,6604.5776,5451.8887,6096.411,7215.895,6300.236,4996.7534,5523.9785,4987.294,6290.4,6027.724,2215.9285,5099.403,8266.483,7061.789,5186.9395,4266.329,4983.7163,5391.785,14487.842,6035.3687,3854.7354,5335.2354,5524.712,3654.3994,4213.0913,2910.1292,652866.5,4019.2002,2621.255,615727.8,4510.4146,3979.3594,6251.626,3743.5017,13880.025,815961.25,5435.778,711833.1,8794.429,0,0,0,172903.6,161020.11,170385.7,172866.92,178445.31,184951.58,170726.62,177690.34
2842,57.03332327,3.736381,2337.305,1380.6902,1941.6124,2074.631,1919.1646,1666.0405,1809.253,1719.7272,2682.7974,1677.3353,1899.755,2004.8402,2031.9265,2541.4204,2068.518,1864.5444,1731.4253,1815.5309,1711.4115,2494.7056,1976.4436,1787.3126,2434.7493,2350.64,2055.9666,2077.486,2171.449,2463.384,1975.4323,1452.2506,2897.229,2252.8071,2468.2722,1887.6511,1818.5209,42726.07,2733.6333,1693.4514,34123.793,2006.0796,2335.9492,1776.5,2642.0095,1970.5547,45156.77,1605.9131,34080.11,1642.2943,1853.681,1509.96,2367.0786,8238.328,7434.062,7474.831,7002.568,9471.301,8600.927,8865.687,7193.7305
2843,787.196459,3.7314265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50118.902,0,0,55290.266,0,0,0,0,0,56711.004,0,53037.938,0,0,0,0,7979.1353,7383.0845,6831.214,7294.373,8270.874,6111.935,7244.715,7373.4
2844,476.3061331,3.7393003,19899.797,14315.31,13589.95,12743.842,11516.349,9844.491,11842.38,16287.616,14210.855,40394.965,15855.991,36923.15,33919.824,18996.535,10730.148,16868.033,36093.918,20284.156,31969.18,34029.062,14326.178,19007.941,23108.008,22679.953,18741.176,36121.93,34385.73,20001.428,138014.48,17711.059,21928.33,35665.695,32725.81,25582.988,53684.223,15736.123,13499.847,122708.13,11625.74,37773.168,26458.64,37417.76,22323.15,41190.28,21124.791,58058.043,9689.018,15350.602,8776.305,9636.028,23154.848,23282.277,21753.455,25914.322,22341.291,24398.125,26145.645,21129.746,22554.566
2845,243.1225847,3.7415624,11290.706,6306.5005,17421.215,20480.303,13184.868,19386.98,9095.906,13990.386,15247.538,33166.63,11730.127,17377.424,10110.806,9018.677,7232.636,9960.574,9549.574,11767.616,10773.054,11319.663,16343.246,16165.542,17414.658,17963.596,12156.628,10301.341,13860.088,13670.076,18227.176,22703.166,30221.256,13434.331,12094.31,12031.654,18771.645,5734.0146,16682.266,10354.839,4454.413,15593.396,15259.947,20837.521,17403.016,12962.189,6460.495,13643.901,7052.0713,15002.6045,3636.847,4505.3105,4416.0967,14203.899,14056.959,13090.667,13322.572,16628.328,14765.523,12648.908,14413.65
2846,428.0400135,3.7360556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43281.59,0,0,35475.977,0,0,0,0,0,41111.824,0,35327.23,0,0,0,0,7768.0234,7390.097,6774.3784,6682.3105,6624.9277,6440.464,6330.709,6090.1387
2847,618.2903931,3.744857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143973.33,0,0,87638.54,0,0,0,0,0,135160.23,0,121845.6,0,0,0,0,9141.083,8829.156,9105.236,9260.6875,10361.327,9670.023,8967.102,8505.396
2848,89.50677104,3.7417796,18166.82,17547.645,8432.578,13173.152,14048.213,15786.022,12504.061,12912.503,13982.2,15573.137,10932.218,10560.171,19310.01,14082.502,15094.09,10406.683,11856.03,16765.053,11944.685,12596.295,12181.545,11966.809,10863.408,16736.234,14885.2705,12256.99,13638.423,12606.654,10651.218,13758.962,9208.827,9619.529,11057.202,12122.82,14744.771,0,7132.3013,11102.361,1692.9955,9775.478,11896.707,13932.95,11646.298,10528.968,1777.7163,10734.802,2199.7617,11745.857,10939.63,18019.605,22427.082,6670.3745,4945.7676,5417.533,6529.518,7913.1343,3753.8818,5843.7856,6832.8003
2849,433.10591,3.763963,0,0,0,0,0,11014.201,3618.5474,0,0,4474.824,6698.7456,0,0,0,0,14694.215,2395.8438,6397.024,0,0,7457.742,1537.7213,0,0,0,0,0,0,0,0,741.21185,1264.4594,0,0,4412.025,4343.0435,6711.377,0,0,0,4970.296,2407.0168,0,1588.9514,0,0,0,1396.5068,0,0,0,2335.218,3316.3384,2321.1228,2695.2358,2958.967,3364.6282,2624.1658,2313.932
2850,76.03922948,3.7600524,3516.0994,4703.0317,11779.999,10551,12473.249,8202.88,3830.578,5178.252,4664.7363,8348.905,6812.3774,3406.7168,5130.408,3579.1665,6215.2715,3229.14,12684.598,5244.7373,6070.4624,2708.072,6623.375,7550.062,5404.611,6194.1606,6803.995,7953.278,8228.751,6244.9556,3560.7349,3890.0737,4312.937,8921.889,4918.5625,5036.3174,3963.9854,5124.842,5791.0312,7782.0137,8102.712,2927.7844,4824.6177,5078.6997,5219.8354,8078.252,6849.027,10720.104,8382.46,4049.2803,0,0,0,5518.537,6657.9253,6104.4854,5607.0386,6443.4473,5584.162,4811.3926,5669.4517
2851,184.1439138,3.7447011,1325.206,2944.654,1360.674,775.7202,0,1016.4768,5646.5503,743.16956,7661.9116,910.8788,568.50397,1094.4669,0,1000.52466,3141.544,1110.0164,694.2388,1330.285,1526.8735,1174.3451,1442.6467,0,1257.2427,1043.6974,2692.8003,0,1586.1837,1314.002,1073.2532,0,1451.2023,0,0,27360.393,889.2035,0,7424.2905,4267.824,0,7135.2383,3443.1418,0,8790.721,0,2182.453,0,2749.7954,0,1015.8678,976.4672,729.72784,2500.4448,1996.0164,2355.366,2331.165,2240.012,2486.8682,2579.5032,1889.8656
2852,287.1744577,3.7803056,0,0,765.9323,0,0,1395.2638,0,650.01984,10445.182,0,536.0093,924.7373,784.28796,0,0,0,0,962.95404,974.1111,0,0,1153.1208,1288.4923,0,0,693.9759,0,715.54114,0,0,0,0,0,664.25854,0,877.2679,668.51215,0,0,0,0,0,1196.9142,0,794.19507,816.05023,0,1134.0696,0,0,0,764.4455,1280.3793,1177.3235,0,796.2101,1261.0251,1043.841,1326.0409
2853,449.1412217,3.7755332,0,0,0,0,0,1246.3922,0,0,0,1302.0834,0,0,0,0,0,2489.6921,4060.3774,0,0,0,0,1265.9006,1236.8691,0,0,4811.274,0,0,1444.0422,0,0,8454.152,1453.0504,0,1222.2344,1413.9882,0,0,1711.0001,0,0,0,0,6773.13,1331.45,0,0,0,0,0,0,2430.9797,2260.1716,1765.0204,1961.3661,2360.4194,2334.9797,1893.9248,1822.9796
